"Taxon_ID;""Valid_taxon_ID"";""Scientific_Name"";""Country"""
"3834;""3834"";""Lablab purpureus"";""KEN"""
"3834;""3834"";""Lablab purpureus"";""MDG"""
"3834;""3834"";""Lablab purpureus"";""MOZ"""
"3834;""3834"";""Lablab purpureus"";""MWI"""
"3834;""3834"";""Lablab purpureus"";""NAM"""
"3834;""3834"";""Lablab purpureus"";""NER"""
"3834;""3834"";""Lablab purpureus"";""NGA"""
"3834;""3834"";""Lablab purpureus"";""RWA"""
"3834;""3834"";""Lablab purpureus"";""SDN"""
"3834;""3834"";""Lablab purpureus"";""SEN"""
"3834;""3834"";""Lablab purpureus"";""SLE"""
"3834;""3834"";""Lablab purpureus"";""SWZ"""
"3834;""3834"";""Lablab purpureus"";""TCD"""
"3834;""3834"";""Lablab purpureus"";""TGO"""
"3834;""3834"";""Lablab purpureus"";""TZA"""
"3834;""3834"";""Lablab purpureus"";""UGA"""
"3834;""3834"";""Lablab purpureus"";""ZAF"""
"3834;""3834"";""Lablab purpureus"";""ZAF"""
"3834;""3834"";""Lablab purpureus"";""ZAF"""
"3834;""3834"";""Lablab purpureus"";""ZAF"""
"3834;""3834"";""Lablab purpureus"";""ZMB"""
"3834;""3834"";""Lablab purpureus"";""ZWE"""
"3834;""3834"";""Lablab purpureus"";"
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""BGD"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""IND"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""KEN"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""LAO"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""MUS"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""PAK"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""PHL"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""TZA"""
"3835;""3835"";""Lablab purpureus subsp. bengalensis"";""VNM"""
"3836;""3836"";""Lablab purpureus subsp. purpureus"";"
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""AGO"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""BWA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""CIV"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""CMR"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ETH"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""GAB"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""GHA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""KEN"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""MDG"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""MOZ"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""MWI"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""NAM"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""NER"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""NGA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""RWA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""SDN"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""SEN"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""SLE"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""SWZ"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""TCD"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""TGO"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""TZA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""UGA"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZAF"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZAF"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZAF"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZAF"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZMB"""
"3837;""3837"";""Lablab purpureus subsp. uncinatus"";""ZWE"""
"1793;""1793"";""Lactuca acanthifolia"";""GRC"""
"1793;""1793"";""Lactuca acanthifolia"";""TUR"""
"1781;""1781"";""Lactuca aculeata"";""ARM"""
"1781;""1781"";""Lactuca aculeata"";""IRN"""
"1781;""1781"";""Lactuca aculeata"";""IRQ"""
"1781;""1781"";""Lactuca aculeata"";""SYR"""
"1781;""1781"";""Lactuca aculeata"";""TUR"""
"1794;""1794"";""Lactuca alpestris"";""GRC"""
"1782;""1782"";""Lactuca altaica"";""CHN"""
"1782;""1782"";""Lactuca altaica"";""KAZ"""
"1782;""1782"";""Lactuca altaica"";""KGZ"""
"1782;""1782"";""Lactuca altaica"";""RUS"""
"1782;""1782"";""Lactuca altaica"";""RUS"""
"1782;""1782"";""Lactuca altaica"";""RUS"""
"1782;""1782"";""Lactuca altaica"";""TJK"""
"1782;""1782"";""Lactuca altaica"";""TKM"""
"1795;""1795"";""Lactuca aurea"";""BGR"""
"1795;""1795"";""Lactuca aurea"";""BIH"""
"1795;""1795"";""Lactuca aurea"";""GRC"""
"1795;""1795"";""Lactuca aurea"";""HRV"""
"1795;""1795"";""Lactuca aurea"";""MKD"""
"1795;""1795"";""Lactuca aurea"";""MNE"""
"1795;""1795"";""Lactuca aurea"";""ROU"""
"1795;""1795"";""Lactuca aurea"";""SRB"""
"1795;""1795"";""Lactuca aurea"";""TUR"""
"1783;""1783"";""Lactuca azerbaijanica"";""IRN"""
"1784;""1784"";""Lactuca dregeana"";""ZAF"""
"1784;""1784"";""Lactuca dregeana"";""ZAF"""
"1785;""1785"";""Lactuca georgica"";""ARM"""
"1785;""1785"";""Lactuca georgica"";""AZE"""
"1785;""1785"";""Lactuca georgica"";""GEO"""
"1785;""1785"";""Lactuca georgica"";""RUS"""
"1785;""1785"";""Lactuca georgica"";""TKM"""
"1785;""1785"";""Lactuca georgica"";""TUR"""
"1796;""1796"";""Lactuca longidentata"";""ITA"""
"1797;""1797"";""Lactuca orientalis"";""AFG"""
"1797;""1797"";""Lactuca orientalis"";""ARM"""
"1797;""1797"";""Lactuca orientalis"";""AZE"""
"1797;""1797"";""Lactuca orientalis"";""EGY"""
"1797;""1797"";""Lactuca orientalis"";""EGY"""
"1797;""1797"";""Lactuca orientalis"";""IND"""
"1797;""1797"";""Lactuca orientalis"";""IND"""
"1797;""1797"";""Lactuca orientalis"";""IRN"""
"1797;""1797"";""Lactuca orientalis"";""IRQ"""
"1797;""1797"";""Lactuca orientalis"";""ISR"""
"1797;""1797"";""Lactuca orientalis"";""JOR"""
"1797;""1797"";""Lactuca orientalis"";""KGZ"""
"1797;""1797"";""Lactuca orientalis"";""LBN"""
"1797;""1797"";""Lactuca orientalis"";""PAK"""
"1797;""1797"";""Lactuca orientalis"";""SAU"""
"1797;""1797"";""Lactuca orientalis"";""SYR"""
"1797;""1797"";""Lactuca orientalis"";""TJK"""
"1797;""1797"";""Lactuca orientalis"";""TKM"""
"1797;""1797"";""Lactuca orientalis"";""TUR"""
"1797;""1797"";""Lactuca orientalis"";""UZB"""
"1798;""1798"";""Lactuca quercina"";""ALB"""
"1798;""1798"";""Lactuca quercina"";""ARM"""
"1798;""1798"";""Lactuca quercina"";""AUT"""
"1798;""1798"";""Lactuca quercina"";""AZE"""
"1798;""1798"";""Lactuca quercina"";""BGR"""
"1798;""1798"";""Lactuca quercina"";""BIH"""
"1798;""1798"";""Lactuca quercina"";""BLR"""
"1798;""1798"";""Lactuca quercina"";""CZE"""
"1798;""1798"";""Lactuca quercina"";""DEU"""
"1798;""1798"";""Lactuca quercina"";""FRA"""
"1798;""1798"";""Lactuca quercina"";""GEO"""
"1798;""1798"";""Lactuca quercina"";""GRC"""
"1798;""1798"";""Lactuca quercina"";""HRV"""
"1798;""1798"";""Lactuca quercina"";""HUN"""
"1798;""1798"";""Lactuca quercina"";""IND"""
"1798;""1798"";""Lactuca quercina"";""ITA"""
"1798;""1798"";""Lactuca quercina"";""MDA"""
"1798;""1798"";""Lactuca quercina"";""MKD"""
"1798;""1798"";""Lactuca quercina"";""MNE"""
"1798;""1798"";""Lactuca quercina"";""ROU"""
"1798;""1798"";""Lactuca quercina"";""RUS"""
"1798;""1798"";""Lactuca quercina"";""RUS"""
"1798;""1798"";""Lactuca quercina"";""SRB"""
"1798;""1798"";""Lactuca quercina"";""SVK"""
"1798;""1798"";""Lactuca quercina"";""SVN"""
"1798;""1798"";""Lactuca quercina"";""SWE"""
"1798;""1798"";""Lactuca quercina"";""TUR"""
"1798;""1798"";""Lactuca quercina"";""UKR"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""ALB"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""ARM"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""AUT"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""AZE"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""BGR"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""BIH"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""BLR"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""CZE"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""DEU"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""FRA"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""GEO"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""GRC"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""HRV"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""HUN"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""IND"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""ITA"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""MDA"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""MKD"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""MNE"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""ROU"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""RUS"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""RUS"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""SRB"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""SVK"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""SVN"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""SWE"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""TUR"""
"1799;""1799"";""Lactuca quercina subsp. quercina"";""UKR"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""ALB"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""ARM"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""AZE"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""BGR"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""GEO"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""IRN"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""MNE"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""ROU"""
"1800;""1800"";""Lactuca quercina subsp. wilhemsiana"";""UKR"""
"1788;""1788"";""Lactuca saligna"";""ALB"""
"1788;""1788"";""Lactuca saligna"";""ARG"""
"1788;""1788"";""Lactuca saligna"";""MAR"""
"1788;""1788"";""Lactuca saligna"";""AUS"""
"1788;""1788"";""Lactuca saligna"";""AUT"""
"1788;""1788"";""Lactuca saligna"";""AZE"""
"1788;""1788"";""Lactuca saligna"";""BEL"""
"1788;""1788"";""Lactuca saligna"";""BGR"""
"1788;""1788"";""Lactuca saligna"";""BIH"""
"1788;""1788"";""Lactuca saligna"";""CAN"""
"1788;""1788"";""Lactuca saligna"";""CHE"""
"1788;""1788"";""Lactuca saligna"";""CYP"""
"1788;""1788"";""Lactuca saligna"";""CZE"""
"1788;""1788"";""Lactuca saligna"";""DEU"""
"1788;""1788"";""Lactuca saligna"";""DZA"""
"1788;""1788"";""Lactuca saligna"";""EGY"""
"1788;""1788"";""Lactuca saligna"";""EGY"""
"1788;""1788"";""Lactuca saligna"";""ESP"""
"1788;""1788"";""Lactuca saligna"";""FRA"""
"1788;""1788"";""Lactuca saligna"";""GBR"""
"1788;""1788"";""Lactuca saligna"";""GEO"""
"1788;""1788"";""Lactuca saligna"";""GRC"""
"1788;""1788"";""Lactuca saligna"";""HRV"""
"1788;""1788"";""Lactuca saligna"";""HUN"""
"1788;""1788"";""Lactuca saligna"";""IRQ"""
"1788;""1788"";""Lactuca saligna"";""ISR"""
"1788;""1788"";""Lactuca saligna"";""ITA"""
"1788;""1788"";""Lactuca saligna"";""JOR"""
"1788;""1788"";""Lactuca saligna"";""LBN"""
"1788;""1788"";""Lactuca saligna"";""MDA"""
"1788;""1788"";""Lactuca saligna"";""MEX"""
"1788;""1788"";""Lactuca saligna"";""MKD"""
"1788;""1788"";""Lactuca saligna"";""MNE"""
"1788;""1788"";""Lactuca saligna"";""MNE"""
"1788;""1788"";""Lactuca saligna"";""NLD"""
"1788;""1788"";""Lactuca saligna"";""NZL"""
"1788;""1788"";""Lactuca saligna"";""PRT"""
"1788;""1788"";""Lactuca saligna"";""ROU"""
"1788;""1788"";""Lactuca saligna"";""RUS"""
"1788;""1788"";""Lactuca saligna"";""RUS"""
"1788;""1788"";""Lactuca saligna"";""SAU"""
"1788;""1788"";""Lactuca saligna"";""SRB"""
"1788;""1788"";""Lactuca saligna"";""SVK"""
"1788;""1788"";""Lactuca saligna"";""SVN"""
"1788;""1788"";""Lactuca saligna"";""SYR"""
"1788;""1788"";""Lactuca saligna"";""TUN"""
"1788;""1788"";""Lactuca saligna"";""TUR"""
"1788;""1788"";""Lactuca saligna"";""UKR"""
"1788;""1788"";""Lactuca saligna"";""URY"""
"1788;""1788"";""Lactuca saligna"";""USA"""
"1776;""1776"";""Lactuca sativa"";"
"1780;""1780"";""Lactuca sativa var. angustana"";"
"1778;""1778"";""Lactuca sativa var. capitata"";"
"1779;""1779"";""Lactuca sativa var. crispa"";"
"1777;""1777"";""Lactuca sativa var. longifolia"";"
"1786;""1786"";""Lactuca scarioloides"";""AFG"""
"1786;""1786"";""Lactuca scarioloides"";""IRN"""
"1786;""1786"";""Lactuca scarioloides"";""IRQ"""
"1786;""1786"";""Lactuca scarioloides"";""TUR"""
"1787;""1787"";""Lactuca serriola"";""AFG"""
"1787;""1787"";""Lactuca serriola"";""ALB"""
"1787;""1787"";""Lactuca serriola"";""ARG"""
"1787;""1787"";""Lactuca serriola"";""ARM"""
"1787;""1787"";""Lactuca serriola"";""AUS"""
"1787;""1787"";""Lactuca serriola"";""AUT"""
"1787;""1787"";""Lactuca serriola"";""AZE"""
"1787;""1787"";""Lactuca serriola"";""BEL"""
"1787;""1787"";""Lactuca serriola"";""BGR"""
"1787;""1787"";""Lactuca serriola"";""BIH"""
"1787;""1787"";""Lactuca serriola"";""BLR"""
"1787;""1787"";""Lactuca serriola"";""BRA"""
"1787;""1787"";""Lactuca serriola"";""BWA"""
"1787;""1787"";""Lactuca serriola"";""CAN"""
"1787;""1787"";""Lactuca serriola"";""CHE"""
"1787;""1787"";""Lactuca serriola"";""CHL"""
"1787;""1787"";""Lactuca serriola"";""CHN"""
"1787;""1787"";""Lactuca serriola"";""CYP"""
"1787;""1787"";""Lactuca serriola"";""CZE"""
"1787;""1787"";""Lactuca serriola"";""DEU"""
"1787;""1787"";""Lactuca serriola"";""DNK"""
"1787;""1787"";""Lactuca serriola"";""DZA"""
"1787;""1787"";""Lactuca serriola"";""EGY"""
"1787;""1787"";""Lactuca serriola"";""EGY"""
"1787;""1787"";""Lactuca serriola"";""ESP"""
"1787;""1787"";""Lactuca serriola"";""ESP"""
"1787;""1787"";""Lactuca serriola"";""EST"""
"1787;""1787"";""Lactuca serriola"";""ETH"""
"1787;""1787"";""Lactuca serriola"";""FIN"""
"1787;""1787"";""Lactuca serriola"";""FRA"""
"1787;""1787"";""Lactuca serriola"";""GBR"""
"1787;""1787"";""Lactuca serriola"";""GEO"""
"1787;""1787"";""Lactuca serriola"";""GRC"""
"1787;""1787"";""Lactuca serriola"";""HRV"""
"1787;""1787"";""Lactuca serriola"";""HUN"""
"1787;""1787"";""Lactuca serriola"";""IND"""
"1787;""1787"";""Lactuca serriola"";""IND"""
"1787;""1787"";""Lactuca serriola"";""IND"""
"1787;""1787"";""Lactuca serriola"";""IND"""
"1787;""1787"";""Lactuca serriola"";""IRL"""
"1787;""1787"";""Lactuca serriola"";""IRN"""
"1787;""1787"";""Lactuca serriola"";""IRQ"""
"1787;""1787"";""Lactuca serriola"";""ISR"""
"1787;""1787"";""Lactuca serriola"";""ITA"""
"1787;""1787"";""Lactuca serriola"";""JOR"""
"1787;""1787"";""Lactuca serriola"";""MAR"""
"1787;""1787"";""Lactuca serriola"";""KAZ"""
"1787;""1787"";""Lactuca serriola"";""KGZ"""
"1787;""1787"";""Lactuca serriola"";""LBN"""
"1787;""1787"";""Lactuca serriola"";""LSO"""
"1787;""1787"";""Lactuca serriola"";""LTU"""
"1787;""1787"";""Lactuca serriola"";""LVA"""
"1787;""1787"";""Lactuca serriola"";""MDA"""
"1787;""1787"";""Lactuca serriola"";""MEX"""
"1787;""1787"";""Lactuca serriola"";""MKD"""
"1787;""1787"";""Lactuca serriola"";""MNE"""
"1787;""1787"";""Lactuca serriola"";""NLD"""
"1787;""1787"";""Lactuca serriola"";""NOR"""
"1787;""1787"";""Lactuca serriola"";""NZL"""
"1787;""1787"";""Lactuca serriola"";""PAK"""
"1787;""1787"";""Lactuca serriola"";""POL"""
"1787;""1787"";""Lactuca serriola"";""PRT"""
"1787;""1787"";""Lactuca serriola"";""PRT"""
"1787;""1787"";""Lactuca serriola"";""PRT"""
"1787;""1787"";""Lactuca serriola"";""PRY"""
"1787;""1787"";""Lactuca serriola"";""ROU"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""RUS"""
"1787;""1787"";""Lactuca serriola"";""SAU"""
"1787;""1787"";""Lactuca serriola"";""SRB"""
"1787;""1787"";""Lactuca serriola"";""SVK"""
"1787;""1787"";""Lactuca serriola"";""SVN"""
"1787;""1787"";""Lactuca serriola"";""SWE"""
"1787;""1787"";""Lactuca serriola"";""SYR"""
"1787;""1787"";""Lactuca serriola"";""TJK"""
"1787;""1787"";""Lactuca serriola"";""TKM"""
"1787;""1787"";""Lactuca serriola"";""TUN"""
"1787;""1787"";""Lactuca serriola"";""TUR"""
"1787;""1787"";""Lactuca serriola"";""UKR"""
"1787;""1787"";""Lactuca serriola"";""URY"""
"1787;""1787"";""Lactuca serriola"";""USA"""
"1787;""1787"";""Lactuca serriola"";""UZB"""
"1787;""1787"";""Lactuca serriola"";""ZAF"""
"1787;""1787"";""Lactuca serriola"";""ZWE"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""CHN"""
"1801;""1801"";""Lactuca sibirica"";""EST"""
"1801;""1801"";""Lactuca sibirica"";""FIN"""
"1801;""1801"";""Lactuca sibirica"";""JPN"""
"1801;""1801"";""Lactuca sibirica"";""KAZ"""
"1801;""1801"";""Lactuca sibirica"";""LVA"""
"1801;""1801"";""Lactuca sibirica"";""MNG"""
"1801;""1801"";""Lactuca sibirica"";""NOR"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""RUS"""
"1801;""1801"";""Lactuca sibirica"";""SWE"""
"1801;""1801"";""Lactuca sibirica"";""UKR"""
"1802;""1802"";""Lactuca tatarica"";""AFG"""
"1802;""1802"";""Lactuca tatarica"";""ARM"""
"1802;""1802"";""Lactuca tatarica"";""AUT"""
"1802;""1802"";""Lactuca tatarica"";""AZE"""
"1802;""1802"";""Lactuca tatarica"";""BGR"""
"1802;""1802"";""Lactuca tatarica"";""BLR"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CAN"""
"1802;""1802"";""Lactuca tatarica"";""CHE"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CHN"""
"1802;""1802"";""Lactuca tatarica"";""CZE"""
"1802;""1802"";""Lactuca tatarica"";""DEU"""
"1802;""1802"";""Lactuca tatarica"";""DNK"""
"1802;""1802"";""Lactuca tatarica"";""EST"""
"1802;""1802"";""Lactuca tatarica"";""FIN"""
"1802;""1802"";""Lactuca tatarica"";""FRA"""
"1802;""1802"";""Lactuca tatarica"";""GBR"""
"1802;""1802"";""Lactuca tatarica"";""GEO"""
"1802;""1802"";""Lactuca tatarica"";""IND"""
"1802;""1802"";""Lactuca tatarica"";""IND"""
"1802;""1802"";""Lactuca tatarica"";""IRL"""
"1802;""1802"";""Lactuca tatarica"";""IRN"""
"1802;""1802"";""Lactuca tatarica"";""KAZ"""
"1802;""1802"";""Lactuca tatarica"";""KGZ"""
"1802;""1802"";""Lactuca tatarica"";""LTU"""
"1802;""1802"";""Lactuca tatarica"";""LVA"""
"1802;""1802"";""Lactuca tatarica"";""MNG"""
"1802;""1802"";""Lactuca tatarica"";""NLD"""
"1802;""1802"";""Lactuca tatarica"";""NOR"""
"1802;""1802"";""Lactuca tatarica"";""PAK"""
"1802;""1802"";""Lactuca tatarica"";""POL"""
"1802;""1802"";""Lactuca tatarica"";""ROU"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""RUS"""
"1802;""1802"";""Lactuca tatarica"";""SVK"""
"1802;""1802"";""Lactuca tatarica"";""SWE"""
"1802;""1802"";""Lactuca tatarica"";""TJK"""
"1802;""1802"";""Lactuca tatarica"";""TKM"""
"1802;""1802"";""Lactuca tatarica"";""TUR"""
"1802;""1802"";""Lactuca tatarica"";""UKR"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""USA"""
"1802;""1802"";""Lactuca tatarica"";""UZB"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""CAN"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
"1803;""1803"";""Lactuca tatarica subsp. pulchella"";""USA"""
