id|filename|username|source|is_expert|provider_institute_id|is_hybrid|hybrid_memo|cult_stat|botrecat|x1_genus|x1_sp1|country|latitude|longitude|alt|field_collected_data|data_public_access
145|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-5.88330|35.18330|1740.00000|0|1
146|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-5.56600|34.05000|1412.00000|0|1
147|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-8.70000|34.38330|1930.00000|0|1
148|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-5.56600|34.50000||0|1
149|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-7.33330|34.50000|1000.00000|0|1
150|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-5.50000|34.75000|1300.00000|0|1
151|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-6.66660|34.50000|1000.00000|0|1
152|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-4.50000|34.75000|1300.00000|0|1
153|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-4.91660|29.81666|1000.00000|0|1
154|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-5.08330|29.81666||0|1
155|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Zambia|-8.60000|30.00160|1110.00000|0|1
156|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Zambia|-13.10000|31.71660|533.00000|0|1
157|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Zambia|-13.06660|31.78300|641.00000|0|1
158|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Zimbabwe|-17.66350|27.49680|640.00000|0|1
159|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Zimbabwe|-18.18610|29.63000|1080.00000|0|1
160|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Angola|-4.78000|12.54500||0|1
161|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Angola|-7.23560|12.87430|10.00000|0|1
162|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.18500|39.51960||0|1
163|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-3.86660|39.46660|213.00000|0|1
164|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-3.86660|39.58330|244.00000|0|1
